route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
96-318,SEPT20-SEPDA20-Weekday-12,76070608-SEPT20-SEPDA20-Weekday-12,"Hurdman / Greenboro",0,9514794,961648
55-318,SEPT20-SEPDA20-Weekday-12,76070609-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9513999,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070610-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515138,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070611-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514670,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070612-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515132,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070613-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514376,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070614-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515139,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070615-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514447,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070616-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514509,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070617-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514648,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070618-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515046,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070619-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514203,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070620-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514613,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070621-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514330,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070622-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515135,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070623-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515139,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070624-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515137,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070625-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515142,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070626-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514900,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070627-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514870,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070628-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514901,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070629-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514915,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070630-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515133,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070631-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515135,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070632-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515139,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070633-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515137,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070634-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515142,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070635-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514198,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070636-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515127,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070637-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514901,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070638-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514966,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070639-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514009,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070640-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515090,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070641-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515139,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070642-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514112,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070643-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514788,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070644-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515142,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070645-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514257,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070646-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514047,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070647-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515111,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070648-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514049,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070649-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515133,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070650-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514110,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070651-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514754,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070652-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514976,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070653-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514760,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070654-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514267,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070655-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514324,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070656-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514236,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070657-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514282,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070658-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514115,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070659-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514030,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070660-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514512,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070661-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514871,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070662-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514760,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070663-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515090,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070664-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514274,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070665-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515058,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070666-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514899,550238
55-318,SEPT20-SEPDA20-Weekday-12,76070667-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514978,550170
55-318,SEPT20-SEPDA20-Weekday-12,76070668-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514850,550170
55-318,SEPT20-SEPDA20-Weekday-12,76070669-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514670,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070670-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514376,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070671-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514416,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070672-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514447,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070673-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514509,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070674-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514648,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070675-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515046,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070676-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514679,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070677-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514613,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070678-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9513991,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070679-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515132,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070680-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515139,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070681-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514447,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070682-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9513999,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070683-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514509,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070684-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514870,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070685-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514901,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070686-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514915,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070687-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515133,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070688-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515135,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070689-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515139,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070690-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515137,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070691-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515142,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070692-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514319,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070693-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514870,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070694-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514901,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070695-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514915,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070696-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515133,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070697-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515135,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070698-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515139,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070699-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515137,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070700-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514474,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070701-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515142,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070702-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515127,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070703-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514198,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070704-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514245,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070705-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514009,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070706-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514514,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070707-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515139,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070708-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514512,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070709-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514906,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070710-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514267,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070711-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515142,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070712-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514047,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070713-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515111,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070714-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514049,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070715-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515133,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070716-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514110,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070717-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515088,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070718-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514453,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070719-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514871,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070720-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514760,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070721-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515090,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070722-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514115,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070723-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514030,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070724-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515058,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070725-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514899,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070726-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514012,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070727-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515090,550199
55-318,SEPT20-SEPDA20-Weekday-12,76070728-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515058,550173
55-318,SEPT20-SEPDA20-Weekday-12,76070729-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514899,550173
55-318,SEPT20-SEPDA20-Weekday-12,76070730-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515058,550173
55-318,SEPT20-SEPDA20-Weekday-12,76070731-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9514899,550173
55-318,SEPT20-SEPDA20-Weekday-12,76070732-SEPT20-SEPDA20-Weekday-12,"Bayshore",1,9515058,550173
55-318,SEPT20-SEPDA20-Weekday-12,76070733-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514850,550176
55-318,SEPT20-SEPDA20-Weekday-12,76070734-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514980,550176
55-318,SEPT20-SEPDA20-Weekday-12,76070735-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514447,550176
55-318,SEPT20-SEPDA20-Weekday-12,76070736-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515058,550176
55-318,SEPT20-SEPDA20-Weekday-12,76070737-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514899,550176
55-318,SEPT20-SEPDA20-Weekday-12,76070738-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515058,550176
55-318,SEPT20-SEPDA20-Weekday-12,76070739-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9515058,550176
55-318,SEPT20-SEPDA20-Weekday-12,76070740-SEPT20-SEPDA20-Weekday-12,"Elmvale",0,9514893,550176
2-318,SEPT20-SEPDA20-Weekday-12,76070742-SEPT20-SEPDA20-Weekday-12,"Bayview",0,9514665,20730
675-318,SEPT20-SEPDA20-Weekday-12,76070743-SEPT20-SEPDA20-Weekday-12,"Bell H.S",0,9514340,6750015
675-318,SEPT20-SEPDA20-Weekday-12,76070744-SEPT20-SEPDA20-Weekday-12,"Rec. Minto Rec.",1,9514389,6750022
2-318,SEPT20-SEPDA20-Weekday-12,76070745-SEPT20-SEPDA20-Weekday-12,"Bayview",0,9514827,20733
2-318,SEPT20-SEPDA20-Weekday-12,76070746-SEPT20-SEPDA20-Weekday-12,"South keys",1,9514824,20728
2-318,SEPT20-SEPDA20-Weekday-12,76070748-SEPT20-SEPDA20-Weekday-12,"Bayview",0,9514664,20730
161-318,SEPT20-SEPDA20-Weekday-12,76078725-SEPT20-SEPDA20-Weekday-12,"Bridlewood",0,9514126,1610383
168-318,SEPT20-SEPDA20-Weekday-12,76078726-SEPT20-SEPDA20-Weekday-12,"Terry Fox",1,9514127,1680216
14-318,SEPT20-SEPDA20-Weekday-12,76078727-SEPT20-SEPDA20-Weekday-12,"St-Laurent",0,9514128,140926
12-318,SEPT20-SEPDA20-Weekday-12,76078729-SEPT20-SEPDA20-Weekday-12,"Parliament ~ Parlement",1,9514128,121624
80-318,SEPT20-SEPDA20-Weekday-12,76078730-SEPT20-SEPDA20-Weekday-12,"Tunney's Pasture",1,9514129,801086
